3654792.70,3592134.80,3613585.70,3622840.60,3558146.20,3567585.40,3567585.40,3564053.50,3564053.50,3547632.90,3481953.70,3428711.80,3436558.30,3453804.80,3441609.20,3387960.90,3394142.50,3416209.50,3399116.50,3426895.40,3385553.50,3384124.50,3378082.60,3342472.10,3288888.20,3288888.20,3248929.40,3248929.40,3225544.20,3236603.10,3236603.10,3231121.60,3244395.30,3201341.30,3189103.60,3157524.60,3144889.50,3144889.50,3143816.60,3143816.60,3147881.50,3116714.50,3078058.60,3083316.50,3045554.70,3051745.10,3038832.20,3043536.60,3025331.40,3025331.40,3016199.40,3013760.00,3004876.50,2978150.40,2985093.00,2958096.10,2959741.20,2959741.20,2936490.20,2925890.10,2922641.20,2927989.70,2908456.20,2912205.30,2908179.00,2895701.10,2892253.40,2896812.90,2879774.10,2845107.70,2845107.70,2845107.70,2841769.20,2841769.20,2868725.60,2848858.10,2848585.20,2803366.00,2787908.50,2782582.50,2797851.70,2793993.20,2787958.50,2789354.60,2779602.30,2789354.60,2765462.20,2783420.90,2758287.20,2758287.20,2755783.60,2757785.10,2736813.80,2723146.40,2716635.50,2707654.00,2708964.60,2693959.60,2680096.80,2693071.50,
3640387.20,3579172.90,3585909.90,3559091.70,3538373.20,3535054.20,3529818.90,3535054.20,3461631.10,3461631.10,3443360.30,3416022.50,3410233.30,3435168.00,3440200.60,3408516.30,3392055.80,3396846.10,3358633.00,3319007.90,3342267.30,3318212.80,3320214.50,3288583.30,3234281.60,3234281.60,3234281.60,3234281.60,3234281.60,3227240.60,3223996.00,3227568.80,3217831.50,3185075.20,3181977.10,3181977.10,3187705.70,3187705.70,3186533.70,3158803.40,3152562.90,3152562.90,3135341.80,3152562.90,3103135.60,3115163.00,3113421.70,3096027.70,3117463.40,3117463.40,3112549.10,3086299.40,3073215.70,3095937.10,3093050.20,3088645.10,3070431.60,3056019.50,3056019.50,3044064.60,3044064.60,3044064.60,3024106.60,3015910.40,3014982.90,3012164.40,3012164.40,3005039.30,2996859.50,2996859.50,2996859.50,2989366.90,2989366.90,2974631.20,2987648.80,2965981.10,2947784.30,2955057.00,2958354.10,2958354.10,2936375.80,2932987.60,2928510.10,2932987.60,2932987.60,2938143.10,2933770.00,2935824.70,2933714.40,2933714.40,2930702.90,2930780.00,2930780.00,2927824.60,2927824.60,2919784.60,2930780.00,2925147.00,2922138.60,2914741.90,
3639086.80,3609177.10,3587523.90,3555063.30,3538006.60,3534830.00,3534830.00,3527509.50,3527509.50,3460147.50,3490740.50,3490740.50,3490977.40,3370823.50,3370823.50,3385709.40,3422461.60,3411332.40,3433623.90,3401095.70,3405820.40,3390431.30,3355192.30,3302772.80,3290063.70,3290063.70,3259825.90,3259825.90,3283887.70,3280902.10,3280902.10,3286147.20,3289547.80,3275519.90,3284402.80,3277185.70,3277627.60,3277627.60,3294751.00,3294751.00,3293923.90,3284709.50,3253454.40,3263603.70,3264049.20,3252683.90,3223672.60,3226679.20,3217533.00,3217533.00,3177752.80,3175127.10,3140944.10,3152942.40,3131343.30,3109684.80,3112727.50,3079019.30,3045069.20,3038507.60,3015456.40,2996105.80,3015456.40,2992415.20,2975123.20,2960697.30,2946717.10,2952139.90,2920507.40,2913806.50,2913806.50,2907103.50,2907103.50,2895551.40,2879587.90,2908868.80,2875026.70,2869591.30,2870110.50,2870110.50,2865650.70,2870741.40,2858687.50,2854947.00,2854947.00,2854947.00,2848781.50,2845208.70,2845208.70,2843952.40,2839477.50,2835998.70,2834600.70,2832320.90,2830422.00,2827849.20,2830602.90,2830602.90,2821774.40,2810242.00,
3600842.20,3625164.70,3549339.40,3557896.50,3552516.90,3519445.30,3499187.50,3519445.30,3511983.10,3488595.50,3486171.30,3403263.00,3451813.30,3437081.80,3436015.20,3449568.90,3452615.20,3440020.30,3438207.50,3441817.90,3436781.90,3421324.00,3412514.20,3399989.30,3422073.00,3389352.70,3327285.30,3327285.30,3327285.30,3315706.50,3279761.60,3308415.20,3307473.50,3246958.70,3305629.60,3265240.30,3291219.90,3291158.10,3268871.20,3260952.00,3268871.20,3246811.10,3246811.10,3236484.30,3246744.80,3240604.60,3215155.90,3202689.40,3202191.50,3201777.40,3200160.50,3180373.30,3173370.30,3183235.80,3158375.60,3158375.60,3173434.70,3173434.70,3167883.70,3126489.00,3126489.00,3126489.00,3124044.80,3124646.20,3124646.20,3122202.00,3116575.30,3116982.60,3116058.30,3116058.30,3116058.30,3116058.30,3112064.60,3112064.60,3112064.60,3112064.60,3112064.60,3112064.60,3112064.60,3112064.60,3112064.60,3112064.60,3102256.50,3102256.50,3102256.50,3102256.50,3102256.50,3098680.60,3098680.60,3098680.60,3098680.60,3098680.60,3096759.10,3095042.70,3087797.70,3087797.70,3087797.70,3087797.70,3077266.60,3077266.60,
3615269.10,3628234.70,3567933.00,3616812.90,3593344.40,3590135.90,3545218.30,3575731.30,3534881.00,3534715.70,3514517.00,3514517.00,3469551.00,3530920.90,3483136.00,3504481.00,3521491.60,3499825.10,3460498.80,3446195.20,3484983.20,3457012.90,3472431.70,3451285.30,3410885.30,3410885.30,3405695.10,3405695.10,3373314.50,3391021.10,3378861.60,3383308.60,3327418.90,3327418.90,3365047.00,3333648.20,3357594.10,3325819.00,3280710.70,3280710.70,3241822.00,3241822.00,3253102.00,3249815.10,3253838.90,3209799.80,3244030.10,3251624.20,3226944.90,3218612.20,3150646.60,3150646.60,3088917.20,3114522.10,3114522.10,3114522.10,3116146.40,3115855.60,3097949.60,3057149.60,3047897.00,3047897.00,3049493.30,3032571.30,3028824.80,3028986.30,3028986.30,3014407.30,3002082.00,3002082.00,2982051.40,2982051.40,2982051.40,2983438.20,2963907.90,2958408.90,2953400.50,2947984.80,2958408.90,2949178.90,2948873.40,2941675.30,2938220.00,2938406.50,2938406.50,2938406.50,2931218.10,2921178.80,2921178.80,2921178.80,2908822.80,2911258.60,2911258.60,2909120.40,2896139.90,2884544.40,2882729.80,2872674.50,2873449.30,2871437.50,
3556616.40,3536571.20,3523019.80,3507375.40,3391557.50,3391557.50,3378018.80,3384261.40,3384261.40,3384261.40,3357452.10,3340889.60,3357452.10,3361140.80,3369370.20,3274554.40,3328388.20,3322389.90,3356968.20,3346550.00,3342369.30,3355055.60,3358439.90,3321623.20,3335645.80,3335645.80,3303172.60,3303172.60,3277295.30,3270342.90,3262426.30,3254175.30,3250402.20,3217606.90,3259232.50,3202417.90,3227900.80,3227900.80,3224658.50,3144483.10,3207724.80,3165949.40,3155859.90,3152087.50,3144591.70,3116630.90,3151977.70,3100424.10,3071933.40,3071933.40,3063789.80,3063449.00,3074364.60,3062397.00,3029436.60,2997557.10,2991649.80,2985977.30,2982805.30,2905472.10,2905472.10,2905472.10,2921200.70,2893472.20,2874614.20,2877651.40,2877651.40,2895393.80,2901072.20,2884763.80,2884763.80,2858026.70,2858026.70,2874123.40,2870801.40,2837134.70,2837134.70,2845202.20,2849282.10,2831287.50,2802995.70,2826392.80,2802172.80,2789993.20,2789993.20,2789993.20,2771888.10,2778265.70,2750253.50,2750253.50,2756732.10,2770626.00,2753377.40,2727921.70,2735019.50,2735086.20,2741754.80,2709428.80,2714326.10,2718694.30,
3655606.50,3575880.40,3594460.70,3576406.90,3549281.40,3504328.90,3486930.40,3504328.90,3502520.00,3481540.50,3444234.70,3441598.70,3418134.40,3444888.10,3391660.40,3343448.10,3320930.90,3322901.50,3368039.10,3363424.40,3345122.80,3312462.50,3329278.30,3327055.70,3323970.20,3315766.30,3231552.00,3231552.00,3231552.00,3183732.20,3183732.20,3199473.10,3178378.50,3144365.40,3134605.50,3134605.50,3178334.70,3162331.00,3131450.80,3131450.80,3123062.50,3123062.50,3123062.50,3109226.00,3069117.20,3089811.80,3086089.40,2949778.20,3029978.10,3029978.10,3049044.90,3049044.90,3012619.30,3052339.70,3051508.80,2995638.40,2995891.40,2973608.10,2943346.50,2959756.80,2959756.80,2918416.40,2915072.00,2876665.20,2869035.20,2850789.10,2843602.10,2846494.20,2833332.90,2828265.40,2824394.80,2815890.20,2806463.90,2807269.50,2810783.10,2800692.30,2796546.80,2769459.90,2766560.80,2766560.80,2771496.70,2741732.30,2728881.20,2733101.30,2729119.20,2733101.30,2723283.10,2707008.60,2707008.60,2684761.60,2674026.60,2677222.10,2677222.10,2670752.50,2668432.90,2663412.80,2658823.50,2658823.50,2646651.90,2637614.50,
3610307.10,3599955.10,3539037.10,3488986.50,3474199.70,3498115.50,3498115.50,3492459.10,3443754.40,3432382.80,3432382.80,3432382.80,3397828.30,3429285.20,3432429.90,3420672.60,3397551.20,3385087.80,3385940.70,3399105.10,3386827.10,3342534.40,3341294.70,3318878.50,3330285.30,3330285.30,3316162.60,3280123.10,3282111.60,3241081.40,3241081.40,3206574.20,3275713.00,3278788.60,3257460.70,3200094.50,3243448.00,3243448.00,3243448.00,3242774.40,3228793.90,3150883.70,3143679.40,3150883.70,3153608.00,3153608.00,3164094.10,3153063.70,3160281.30,3160281.30,3125446.10,3116914.50,3092585.20,3088263.10,3093397.70,3084346.80,3053332.80,3050367.20,3045295.40,3063758.60,3041788.60,3036911.50,3006716.20,3012747.20,2988381.70,2988500.90,2976314.00,2960558.70,2945732.00,2945732.00,2934630.70,2931257.70,2931257.70,2945697.90,2921927.40,2893617.70,2875379.40,2882090.40,2885965.20,2885965.20,2861859.10,2861326.10,2859674.00,2853328.50,2853328.50,2853328.50,2844269.00,2840142.50,2834254.60,2821652.90,2825966.80,2819254.00,2819254.00,2812074.90,2796610.50,2789357.20,2794437.80,2792219.10,2783631.00,2776765.20,
3579734.50,3635624.60,3533817.20,3520983.20,3509653.20,3458473.90,3458473.90,3507576.30,3507576.30,3482165.20,3500943.60,3487542.90,3488660.40,3502411.00,3431486.50,3468642.50,3481281.70,3466869.40,3457913.00,3460852.60,3480937.00,3453880.10,3430933.20,3426466.60,3409914.40,3345791.10,3341997.30,3341997.30,3324283.00,3307858.40,3307858.40,3309490.60,3302841.40,3303421.10,3258559.20,3258559.20,3234729.80,3234729.80,3268234.90,3239056.40,3260858.10,3223360.50,3171004.60,3190366.10,3164081.70,3178572.40,3158974.50,3149124.70,3182734.10,3142920.60,3114478.20,3114478.20,3117657.40,3079065.50,3079065.50,3067754.20,3074399.10,3051619.80,3046161.80,3059258.50,3034358.00,3031305.90,3022167.70,3011964.80,3010192.90,3001538.50,3000267.60,3002840.70,3004752.60,2987731.20,2959873.80,2946529.70,2946529.70,2948820.50,2955169.00,2934021.30,2934021.30,2918783.50,2931223.00,2899531.50,2914787.50,2917323.70,2896231.00,2893389.20,2887520.20,2893389.20,2878764.10,2871896.30,2871896.30,2871896.30,2866800.80,2868431.80,2842243.00,2836474.70,2836636.10,2828442.50,2840390.70,2832959.90,2805334.90,2824209.20,
3583099.50,3574756.30,3603397.70,3539085.30,3526046.40,3558088.90,3536781.60,3543734.70,3515887.00,3479634.60,3479634.60,3479634.60,3424798.20,3491386.90,3451211.60,3420404.40,3395895.40,3401899.00,3397837.50,3401861.50,3392046.20,3364570.70,3355253.30,3336758.20,3331576.60,3331576.60,3331576.60,3322465.50,3296815.90,3290788.00,3290788.00,3278100.20,3286482.20,3279497.80,3213635.80,3213635.80,3251227.80,3231924.10,3180025.30,3160118.70,3161089.00,3161089.00,3113628.70,3112960.50,3116159.70,3122280.80,3106966.40,3075677.50,3063115.90,3060969.20,3093646.80,3048191.40,2976783.50,3042214.60,3040609.50,3040609.50,3027157.80,3027157.80,3027157.80,3029830.60,2990306.40,2994778.50,2995420.50,2953283.20,2950286.30,2891420.00,2891420.00,2891420.00,2905330.00,2905330.00,2905330.00,2905330.00,2905330.00,2915163.70,2915319.20,2852942.30,2852942.30,2868079.80,2868464.90,2868464.90,2830684.20,2840073.60,2831063.10,2811973.00,2811973.00,2824752.70,2824752.70,2813976.00,2809394.70,2791817.00,2796097.20,2790557.40,2767219.90,2767219.90,2762496.00,2756676.90,2762623.80,2747639.60,2743699.90,2745055.00,
