A-n44-k6.vrp
1654.22628,1401.09584,1458.47964,1458.47964,1458.47964,1538.32186,1507.39201,1419.91130,1419.34704,1340.65561,1340.65561,1340.65561,1340.65561,1340.65561,1340.65561,1317.32870,1215.59828,1215.59828,1287.35185,1317.32870,1317.32870,1317.32870,1317.32870,1317.32870,1317.32870,1317.32870,1317.32870,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1313.72505,1305.82379,1300.82666,1266.34899,1266.34899,1266.34899,1266.34899,1266.34899,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1245.24686,1176.37832,1176.37832,1176.37832,1176.37832,1080.71025,1080.71025,1080.71025,1080.71025,1080.71025,1080.67693,1080.67693,1080.67693,1080.67693,1080.67693,1080.67693,1080.67693,
1490.23327,1490.23327,1432.67371,1281.14984,1281.14984,1281.14984,1281.14984,1281.14984,1354.88334,1426.42366,1404.94782,1368.89747,1368.89747,1327.85202,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1255.60315,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1245.05609,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1258.56087,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,1235.55306,
1371.25695,1430.09972,1456.23578,1456.23578,1432.42001,1411.46414,1456.23578,1438.24935,1448.70683,1322.96393,1301.91516,1301.91516,1301.91516,1301.91516,1301.38515,1137.58100,1137.58100,1137.58100,1128.64284,1137.58100,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1092.81315,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1077.95441,1016.22392,1016.22392,1016.22392,1006.85201,1006.84595,1006.84595,1006.84595,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,988.582923,980.661923,980.661923,980.661923,980.661923,980.661923,971.206719,971.206719,971.206719,971.206719,971.206719,962.467967,962.467967,962.467967,
1542.86793,1425.88611,1459.58674,1459.58674,1459.58674,1459.58674,1445.68925,1445.68925,1445.68925,1445.68925,1383.49030,1305.28925,1305.28925,1305.28925,1305.28925,1305.28925,1305.28925,1305.28925,1305.28925,1305.28925,1305.28925,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1254.27246,1252.44057,1252.44057,1252.44057,1252.44057,1252.44057,1239.93096,1243.71526,1243.71526,1238.25810,1238.25810,1238.25810,1238.25810,1238.25810,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1236.42621,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,1234.05469,
1402.25133,1385.18145,1385.18145,1385.18145,1332.22443,1385.18145,1428.08318,1404.86417,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1149.39539,1192.78665,1164.04125,1164.04125,1164.04125,1164.04125,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1192.78665,1128.81307,1128.81307,1128.81307,1128.81307,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,1112.22972,
1589.07435,1463.42725,1574.50546,1522.59028,1522.59028,1518.29042,1522.59028,1371.99234,1371.99234,1495.00236,1457.64534,1457.64534,1457.64534,1457.64534,1434.43142,1434.43142,1448.26396,1345.78945,1424.45847,1345.78945,1345.78945,1345.78945,1345.78945,1345.78945,1300.41410,1272.54029,1300.41410,1272.54029,1272.54029,1272.54029,1272.54029,1300.41410,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1262.83085,1262.83085,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1272.54029,1221.95561,1272.54029,1272.54029,1258.31283,1256.60059,1256.60059,1256.60059,1223.99377,1223.99377,1221.58670,1211.40384,1211.40384,1159.96950,1159.96950,1159.96950,1159.96950,1159.96950,1159.96950,1157.24543,1157.24543,1157.24543,1151.08122,1151.08122,1151.08122,1151.08122,1151.08122,1151.08122,1151.08122,1105.37943,1147.29566,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,1120.86936,
1440.47739,1440.47739,1549.33830,1512.64311,1512.64311,1358.07134,1479.27082,1429.83576,1429.83576,1429.83576,1340.84692,1340.84692,1340.84692,1260.59299,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1293.91220,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1268.74337,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,1193.91919,
1540.02975,1430.80156,1468.12320,1468.12320,1468.12320,1382.65954,1468.12320,1412.40243,1378.25174,1382.65954,1378.25174,1378.25174,1378.25174,1375.43677,1375.43677,1375.43677,1375.43677,1375.43677,1378.25174,1378.25174,1382.65954,1382.65954,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1355.71434,1306.69422,1306.69422,1306.69422,1306.69422,1306.69422,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1289.64540,1276.61338,1276.61338,1276.61338,1220.78767,1220.78767,1198.58006,1198.58006,1198.58006,1198.58006,1198.58006,1198.58006,1198.58006,1173.68440,1173.68440,1173.68440,1173.68440,1173.68440,1173.68440,1173.68440,1153.21997,1153.21997,1150.23771,1150.23771,1150.23771,1150.23771,1128.11248,1130.18824,1129.77327,1129.77327,1129.77327,1129.77327,1126.47735,1126.47735,1126.47735,1126.06238,1126.06238,1126.06238,1126.06238,1126.06238,1126.06238,
1511.34352,1500.74615,1509.69364,1491.87589,1491.87589,1541.53952,1544.22057,1491.87589,1397.53261,1409.42187,1375.02254,1375.02254,1375.02254,1367.91771,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1296.31351,1235.25479,1235.25479,1235.25479,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1177.98066,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,1129.92088,
1415.11326,1294.32263,1522.21056,1387.62205,1387.62205,1296.43737,1296.34725,1296.34725,1308.63616,1296.34725,1296.34725,1271.08403,1281.45458,1281.45458,1231.10986,1231.10986,1231.10986,1216.77028,1216.77028,1216.77028,1216.77028,1165.21152,1165.21152,1165.21152,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1140.68803,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1121.54296,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,1082.63037,
